Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
106478,8176357,45,4,single,rented,no,Scientist,Vasai-Virar,Maharashtra,4,13,0
106482,3659209,53,5,single,rented,yes,Architect,Satara,Maharashtra,5,12,0
106493,9151808,34,4,single,rented,no,Petroleum_Engineer,Pimpri-Chinchwad,Maharashtra,4,11,0
106496,6253358,70,10,single,rented,yes,Civil_servant,Navi_Mumbai,Maharashtra,7,11,0
106508,7359576,75,17,single,owned,no,Civil_engineer,Chandrapur,Maharashtra,14,14,0
106517,9287791,79,4,single,rented,yes,Engineer,Jalgaon,Maharashtra,4,12,0
106527,3974596,45,2,single,rented,no,Flight_attendant,Pune,Maharashtra,2,13,0
106533,5854256,70,2,single,rented,no,Computer_hardware_engineer,Bhusawal,Maharashtra,2,11,0
106539,9738992,35,17,single,rented,yes,Surveyor,Aurangabad,Maharashtra,13,12,0
106542,8182419,22,6,single,rented,no,Web_designer,Bhusawal,Maharashtra,6,11,0
106544,9783770,68,4,single,rented,no,Artist,Satara,Maharashtra,4,10,0
106549,204151,66,0,single,rented,no,Microbiologist,Nanded,Maharashtra,0,13,0
106560,1380103,33,1,single,rented,yes,Dentist,Solapur,Maharashtra,1,10,0
106572,5353470,75,13,single,rented,yes,Surveyor,Mumbai,Maharashtra,5,12,0
106575,6231397,62,10,single,rented,no,Official,Jalgaon,Maharashtra,4,14,0
106593,894168,26,20,single,rented,yes,Hotel_Manager,Nashik,Maharashtra,14,14,0
106599,672205,28,0,single,rented,no,Computer_operator,Vasai-Virar,Maharashtra,0,13,0
106602,5953603,29,11,single,rented,yes,Mechanical_engineer,Nagpur,Maharashtra,7,10,0
106605,7832535,26,12,single,rented,yes,Hotel_Manager,Ahmednagar,Maharashtra,10,14,0
106607,6682611,67,16,single,owned,yes,Design_Engineer,Mira-Bhayandar,Maharashtra,12,10,0
106619,2024262,62,3,single,rented,yes,Microbiologist,Pimpri-Chinchwad,Maharashtra,3,12,0
106624,1815884,50,19,single,rented,yes,Civil_engineer,Pune,Maharashtra,9,10,0
106627,2607714,72,11,single,rented,no,Dentist,Ahmednagar,Maharashtra,11,14,0
106635,4098399,79,15,single,rented,no,Computer_hardware_engineer,Aurangabad,Maharashtra,10,12,0
106638,2202351,27,9,single,rented,no,Chef,Vasai-Virar,Maharashtra,8,10,0
106648,5112961,67,5,single,rented,no,Web_designer,Jalna,Maharashtra,3,10,0
106649,1659986,43,11,single,norent_noown,no,Industrial_Engineer,Ambarnath,Maharashtra,11,11,0
106661,8503714,38,2,married,rented,no,Design_Engineer,Panvel,Maharashtra,2,10,0
106662,6300731,30,4,single,rented,no,Secretary,Vasai-Virar,Maharashtra,4,13,0
106667,4297791,54,9,single,rented,no,Scientist,Sangli-Miraj_&_Kupwad,Maharashtra,9,12,0
106685,8531817,36,18,single,rented,yes,Engineer,Amravati,Maharashtra,14,14,0
106696,750679,73,6,single,owned,no,Web_designer,Pimpri-Chinchwad,Maharashtra,5,13,0
106698,508609,34,20,single,rented,no,Flight_attendant,Pimpri-Chinchwad,Maharashtra,9,10,0
106702,6463842,56,2,single,rented,no,Designer,Akola,Maharashtra,2,12,0
106704,2822666,31,0,single,rented,yes,Web_designer,Ambarnath,Maharashtra,0,11,0
106705,1640008,38,5,single,rented,no,Architect,Mira-Bhayandar,Maharashtra,5,12,0
106716,6432491,45,5,single,rented,yes,Petroleum_Engineer,Sangli-Miraj_&_Kupwad,Maharashtra,5,14,0
106726,1771195,31,14,single,rented,no,Architect,Ulhasnagar,Maharashtra,9,13,0
106748,3168724,65,14,single,rented,no,Chemical_engineer,Nashik,Maharashtra,4,10,0
106753,6820376,31,20,single,rented,no,Financial_Analyst,Kalyan-Dombivli,Maharashtra,10,10,0
106760,5824010,45,3,single,rented,no,Physician,Pune,Maharashtra,3,11,0
106768,9945612,48,15,single,rented,yes,Politician,Chandrapur,Maharashtra,7,10,0
106784,4088166,40,7,single,rented,no,Architect,Dhule,Maharashtra,7,14,0
106806,2133633,79,3,single,rented,no,Hotel_Manager,Mira-Bhayandar,Maharashtra,3,12,0
106814,483779,57,5,single,rented,no,Computer_hardware_engineer,Pune,Maharashtra,5,14,0
106832,8896315,27,5,single,rented,no,Aviator,Amravati,Maharashtra,5,12,0
106839,3864368,58,13,single,rented,yes,Web_designer,Mumbai,Maharashtra,8,13,0
106842,6927537,36,14,single,rented,yes,Graphic_Designer,Ulhasnagar,Maharashtra,7,12,0
106850,942803,69,19,single,rented,yes,Geologist,Nanded,Maharashtra,9,14,0
106859,9173880,41,18,single,rented,yes,Petroleum_Engineer,Aurangabad,Maharashtra,7,14,0
106874,6284059,45,4,single,norent_noown,no,Software_Developer,Ulhasnagar,Maharashtra,4,11,0
106894,4666822,54,19,single,rented,no,Flight_attendant,Bhiwandi,Maharashtra,11,11,0
106900,7907929,31,20,single,rented,no,Secretary,Pune,Maharashtra,12,11,0
106903,3631880,58,8,single,rented,no,Aviator,Amravati,Maharashtra,5,11,0
106941,5647261,64,10,single,rented,no,Psychologist,Bhusawal,Maharashtra,10,10,0
106955,7693184,47,2,single,rented,yes,Official,Dhule,Maharashtra,2,13,0
106970,5455001,47,5,single,rented,no,Technology_specialist,Navi_Mumbai,Maharashtra,5,12,0
106985,2805855,42,7,single,rented,no,Civil_engineer,Thane,Maharashtra,7,11,0
106987,2818110,41,20,married,rented,no,Librarian,Akola,Maharashtra,12,14,0
106990,7731935,25,3,single,norent_noown,yes,Artist,Nagpur,Maharashtra,3,13,0
107002,6864296,55,8,single,rented,no,Computer_hardware_engineer,Navi_Mumbai,Maharashtra,8,12,0
107019,4253315,66,7,single,rented,no,Chemical_engineer,Vasai-Virar,Maharashtra,7,11,0
107032,3450686,25,10,single,rented,no,Official,Jalgaon,Maharashtra,5,12,0
107051,3971141,67,16,single,rented,no,Drafter,Pimpri-Chinchwad,Maharashtra,13,13,0
107052,5278563,52,8,single,rented,no,Civil_servant,Pimpri-Chinchwad,Maharashtra,5,10,0
107053,7723951,35,8,married,rented,no,Architect,Vasai-Virar,Maharashtra,7,14,0
107067,1399162,22,8,single,rented,yes,Software_Developer,Solapur,Maharashtra,8,10,0
107082,642884,72,18,single,rented,no,Biomedical_Engineer,Thane,Maharashtra,4,12,0
107087,8364348,70,8,single,norent_noown,no,Web_designer,Bhusawal,Maharashtra,5,13,0
107088,5956675,50,3,single,rented,yes,Biomedical_Engineer,Panvel,Maharashtra,3,13,0
107133,76353,45,6,single,rented,yes,Civil_engineer,Kalyan-Dombivli,Maharashtra,6,13,1
107144,9601421,59,18,single,rented,no,Aviator,Ambarnath,Maharashtra,9,14,0
107170,5666785,42,7,single,rented,no,Computer_hardware_engineer,Aurangabad,Maharashtra,7,12,0
107172,5296773,34,3,single,rented,no,Financial_Analyst,Pune,Maharashtra,3,13,0
107176,533359,50,7,single,rented,no,Engineer,Mumbai,Maharashtra,6,11,0
107177,3423124,69,10,single,rented,yes,Air_traffic_controller,Kolhapur,Maharashtra,10,10,0
107192,2596508,51,18,married,rented,no,Aviator,Latur,Maharashtra,4,14,0
107194,2986107,21,15,single,rented,no,Consultant,Aurangabad,Maharashtra,8,13,0
107196,1840139,74,6,single,rented,yes,Chef,Dhule,Maharashtra,6,13,0
107246,1136298,22,6,single,rented,no,Web_designer,Solapur,Maharashtra,6,11,0
107256,2557545,21,13,single,rented,yes,Web_designer,Sangli-Miraj_&_Kupwad,Maharashtra,6,14,0
107263,579572,70,3,married,rented,yes,Statistician,Parbhani,Maharashtra,3,10,0
107276,9601253,51,15,single,rented,no,Politician,Ichalkaranji,Maharashtra,10,11,0
107277,8416838,61,16,single,rented,yes,Computer_hardware_engineer,Kalyan-Dombivli,Maharashtra,9,11,0
107298,448021,54,11,single,rented,no,Flight_attendant,Solapur,Maharashtra,11,14,0
107314,2304556,51,12,single,rented,no,Police_officer,Nashik,Maharashtra,8,10,0
107317,2881888,61,4,single,rented,yes,Technician,Bhiwandi,Maharashtra,4,14,0
107325,3632655,76,18,single,rented,no,Geologist,Ulhasnagar,Maharashtra,12,10,0
107334,2737450,33,14,single,rented,yes,Civil_engineer,Mira-Bhayandar,Maharashtra,14,13,0
107357,1364478,33,2,single,rented,no,Official,Akola,Maharashtra,2,11,0
107368,536218,53,8,single,rented,no,Fashion_Designer,Nashik,Maharashtra,3,10,0
107392,6415677,68,2,single,rented,no,Chemical_engineer,Nashik,Maharashtra,2,12,0
107397,2695274,57,12,single,rented,no,Chemical_engineer,Malegaon,Maharashtra,10,12,0
107401,9475063,39,9,single,rented,no,Graphic_Designer,Malegaon,Maharashtra,4,14,0
107419,9085689,26,1,single,rented,no,Secretary,Nanded,Maharashtra,1,13,0
107420,2912105,21,14,married,rented,no,Petroleum_Engineer,Aurangabad,Maharashtra,5,12,0
107426,1165669,76,8,single,rented,yes,Army_officer,Parbhani,Maharashtra,8,12,0
107436,9063924,47,19,single,rented,no,Engineer,Ambarnath,Maharashtra,9,11,0
107447,5917275,53,19,single,rented,no,Scientist,Kolhapur,Maharashtra,7,12,0
107448,7213058,50,12,single,rented,no,Army_officer,Amravati,Maharashtra,4,12,0
107458,1072487,27,7,single,rented,no,Librarian,Latur,Maharashtra,7,11,0
107475,7281127,32,18,single,rented,no,Dentist,Panvel,Maharashtra,7,14,0
107476,8378553,50,15,single,rented,no,Chartered_Accountant,Nagpur,Maharashtra,6,13,0
107481,2758097,31,19,single,rented,no,Graphic_Designer,Jalgaon,Maharashtra,3,13,0
107486,1575975,60,5,single,rented,yes,Consultant,Latur,Maharashtra,5,12,0
107497,7400525,71,0,single,rented,yes,Hotel_Manager,Jalna,Maharashtra,0,11,0
107511,8078779,66,9,single,rented,yes,Librarian,Dhule,Maharashtra,5,14,0
107553,3097744,57,9,single,rented,yes,Official,Jalgaon,Maharashtra,5,13,0
107578,7712137,34,5,single,rented,yes,Official,Pune,Maharashtra,5,11,0
107604,8746952,28,20,single,rented,no,Design_Engineer,Ambarnath,Maharashtra,13,10,0
107609,7552857,35,15,single,rented,no,Chartered_Accountant,Parbhani,Maharashtra,7,10,0
107624,8082415,24,5,single,rented,no,Lawyer,Mira-Bhayandar,Maharashtra,4,13,0
107646,926842,26,10,single,owned,no,Financial_Analyst,Kolhapur,Maharashtra,10,12,0
107655,2691866,49,17,single,rented,no,Surgeon,Mira-Bhayandar,Maharashtra,11,12,0
107681,5982800,39,12,single,rented,no,Analyst,Chandrapur,Maharashtra,12,10,0
107686,8455363,78,9,single,rented,no,Flight_attendant,Pimpri-Chinchwad,Maharashtra,9,11,0
107699,9366699,67,8,single,rented,no,Firefighter,Jalna,Maharashtra,4,13,0
107710,3847938,70,9,single,rented,no,Geologist,Jalgaon,Maharashtra,9,13,0
107723,4088739,77,20,single,rented,no,Analyst,Ahmednagar,Maharashtra,5,13,0
107753,8748167,36,10,single,rented,no,Surveyor,Bhiwandi,Maharashtra,10,14,0
107757,2460413,61,15,single,rented,no,Technical_writer,Dhule,Maharashtra,6,12,0
107761,8347246,66,17,single,rented,no,Software_Developer,Navi_Mumbai,Maharashtra,12,13,0
107763,5254986,48,6,single,rented,no,Financial_Analyst,Aurangabad,Maharashtra,6,14,0
107765,1456270,43,10,single,rented,no,Fashion_Designer,Mira-Bhayandar,Maharashtra,10,10,0
107787,6060465,49,11,married,rented,yes,Librarian,Pune,Maharashtra,10,14,0
107789,7133793,66,1,single,rented,yes,Technology_specialist,Satara,Maharashtra,1,10,0
107795,2177728,29,7,married,rented,yes,Dentist,Thane,Maharashtra,7,14,0
107801,7349884,67,10,single,rented,no,Geologist,Nanded,Maharashtra,6,12,0
107823,6483163,37,12,single,rented,yes,Designer,Ulhasnagar,Maharashtra,9,10,0
107824,7121677,62,16,single,rented,no,Software_Developer,Panvel,Maharashtra,7,10,0
107833,4435200,60,15,single,rented,no,Flight_attendant,Satara,Maharashtra,5,10,0
107835,1067814,67,9,married,rented,no,Chartered_Accountant,Mira-Bhayandar,Maharashtra,9,10,0
107840,2036508,67,19,single,rented,no,Chartered_Accountant,Ambarnath,Maharashtra,6,10,0
107841,9423566,49,7,single,rented,yes,Civil_servant,Nanded,Maharashtra,3,14,0
107849,8835486,55,0,single,rented,no,Economist,Bhusawal,Maharashtra,0,14,0
107851,2416844,28,18,single,rented,yes,Surgeon,Navi_Mumbai,Maharashtra,13,11,0
107862,8153385,75,20,single,owned,yes,Artist,Akola,Maharashtra,3,12,0
107864,2340133,48,9,single,rented,no,Computer_hardware_engineer,Chandrapur,Maharashtra,9,10,0
107865,2911820,27,11,single,rented,yes,Industrial_Engineer,Ahmednagar,Maharashtra,11,10,0
107874,1477966,55,7,single,rented,no,Artist,Malegaon,Maharashtra,5,14,0
107895,133768,50,20,single,rented,no,Lawyer,Chandrapur,Maharashtra,10,12,0
107911,5673314,56,1,single,rented,yes,Civil_servant,Malegaon,Maharashtra,1,12,0
107912,3179384,34,11,married,rented,no,Librarian,Amravati,Maharashtra,7,14,0
107948,5452246,23,7,single,rented,yes,Surgeon,Panvel,Maharashtra,6,14,0
107956,990478,26,15,single,norent_noown,no,Geologist,Ahmednagar,Maharashtra,5,13,0
107972,7574516,40,10,single,rented,no,Software_Developer,Parbhani,Maharashtra,9,13,0
107974,6915937,64,0,single,rented,no,Civil_servant,Jalgaon,Maharashtra,0,12,0
107988,3666346,56,12,single,rented,no,Politician,Bhusawal,Maharashtra,12,11,1
108000,7257915,29,18,single,rented,yes,Technician,Nagpur,Maharashtra,10,14,0
108009,9625415,77,15,married,rented,no,Secretary,Amravati,Maharashtra,9,10,0
108056,7839236,68,7,single,rented,no,Biomedical_Engineer,Amravati,Maharashtra,7,14,1
108060,4700701,48,14,single,rented,yes,Secretary,Ulhasnagar,Maharashtra,12,12,0
108077,9334042,52,10,single,rented,yes,Economist,Malegaon,Maharashtra,5,11,0
108098,8753042,74,12,married,rented,no,Computer_operator,Bhiwandi,Maharashtra,9,12,0
108101,7187813,47,2,single,rented,no,Flight_attendant,Parbhani,Maharashtra,2,13,1
108102,5644262,60,7,single,rented,no,Engineer,Kalyan-Dombivli,Maharashtra,3,11,1
108106,2015341,47,6,single,rented,no,Graphic_Designer,Panvel,Maharashtra,6,13,0
108109,4065331,70,14,single,rented,no,Civil_engineer,Pune,Maharashtra,9,14,0
108115,4995211,68,9,single,rented,no,Firefighter,Akola,Maharashtra,9,11,0
108125,8195887,79,16,single,rented,no,Chef,Ichalkaranji,Maharashtra,14,13,1
108141,2605748,70,10,single,rented,yes,Dentist,Panvel,Maharashtra,3,14,0
108146,1312362,25,7,married,rented,no,Computer_hardware_engineer,Parbhani,Maharashtra,7,13,0
108151,1578743,34,6,single,rented,yes,Analyst,Solapur,Maharashtra,3,10,0
108152,9226716,55,3,single,rented,no,Graphic_Designer,Aurangabad,Maharashtra,3,11,0
108160,5653642,42,3,single,rented,no,Civil_engineer,Mumbai,Maharashtra,3,11,1
108165,2028733,38,4,single,rented,yes,Architect,Nashik,Maharashtra,4,11,0
108192,6668221,66,20,single,rented,no,Industrial_Engineer,Ambarnath,Maharashtra,11,11,1
108208,5596467,26,17,single,rented,no,Mechanical_engineer,Parbhani,Maharashtra,4,13,0
108232,7291839,41,1,single,rented,yes,Surgeon,Thane,Maharashtra,1,12,1
108234,9933885,65,12,single,rented,no,Comedian,Vasai-Virar,Maharashtra,4,11,0
108252,4855342,24,0,single,rented,no,Lawyer,Ichalkaranji,Maharashtra,0,13,0
108253,2955958,35,17,single,rented,yes,Computer_operator,Amravati,Maharashtra,7,11,1
108254,6360265,31,18,single,rented,no,Scientist,Mumbai,Maharashtra,3,11,0
108294,5620082,58,14,single,rented,no,Politician,Akola,Maharashtra,9,11,0
108295,3342757,21,18,single,rented,no,Surgeon,Amravati,Maharashtra,9,14,0
108300,3261742,36,11,single,rented,no,Consultant,Bhusawal,Maharashtra,4,10,0
108309,8593443,49,12,single,rented,no,Chef,Jalna,Maharashtra,9,14,0
108320,9446738,55,2,single,rented,no,Design_Engineer,Mira-Bhayandar,Maharashtra,2,10,0
108323,7660598,72,11,single,rented,no,Biomedical_Engineer,Navi_Mumbai,Maharashtra,11,13,1
108332,7702379,76,6,single,rented,no,Biomedical_Engineer,Vasai-Virar,Maharashtra,6,10,0
108349,6121261,23,15,single,rented,no,Civil_servant,Thane,Maharashtra,5,14,0
108365,4131397,33,17,single,rented,yes,Lawyer,Pune,Maharashtra,13,12,0
108366,5881185,47,4,single,rented,no,Microbiologist,Satara,Maharashtra,4,13,0
108371,2653315,76,8,married,rented,no,Secretary,Vasai-Virar,Maharashtra,8,12,0
108384,2530244,47,1,single,rented,no,Designer,Ambarnath,Maharashtra,1,13,0
108396,7847940,64,16,single,rented,yes,Computer_operator,Malegaon,Maharashtra,10,11,1
108399,6722440,47,7,single,rented,no,Graphic_Designer,Panvel,Maharashtra,7,11,1
108400,7667495,24,3,married,rented,no,Petroleum_Engineer,Parbhani,Maharashtra,3,14,0
108413,8918340,28,13,single,rented,no,Firefighter,Kalyan-Dombivli,Maharashtra,10,14,0
108414,842278,30,18,single,rented,yes,Physician,Pimpri-Chinchwad,Maharashtra,3,14,0
108416,2808095,24,11,married,rented,no,Industrial_Engineer,Nanded,Maharashtra,6,14,0
108420,7891663,64,6,single,rented,no,Politician,Akola,Maharashtra,6,10,0
108423,649902,54,15,single,rented,no,Technician,Aurangabad,Maharashtra,8,11,1
108437,549476,47,1,single,rented,no,Fashion_Designer,Dhule,Maharashtra,1,10,1
108455,5603227,62,9,single,rented,no,Politician,Ulhasnagar,Maharashtra,4,12,0
108459,7884489,25,14,single,rented,no,Graphic_Designer,Dhule,Maharashtra,9,13,0
108472,5714975,41,10,single,rented,yes,Petroleum_Engineer,Dhule,Maharashtra,10,14,0
108477,714898,54,9,single,rented,yes,Fashion_Designer,Ulhasnagar,Maharashtra,9,12,0
108503,5484464,58,2,single,rented,yes,Technical_writer,Nanded,Maharashtra,2,12,0
108506,1322234,31,1,single,rented,yes,Official,Pimpri-Chinchwad,Maharashtra,1,14,0
108513,16045,56,5,single,norent_noown,no,Technician,Thane,Maharashtra,5,10,0
108517,5623318,31,13,single,rented,yes,Fashion_Designer,Thane,Maharashtra,13,11,0
108543,9756211,45,8,single,rented,yes,Politician,Bhusawal,Maharashtra,8,10,1
108555,5321383,40,2,single,rented,no,Aviator,Nagpur,Maharashtra,2,13,0
108565,5335142,79,4,single,rented,yes,Consultant,Malegaon,Maharashtra,4,13,0
108575,4370986,31,9,single,rented,no,Engineer,Mumbai,Maharashtra,4,12,0
108583,2889220,34,18,single,rented,yes,Financial_Analyst,Navi_Mumbai,Maharashtra,13,14,0
108599,333430,34,6,single,rented,yes,Army_officer,Kalyan-Dombivli,Maharashtra,6,11,0
108608,4140213,45,6,single,rented,no,Flight_attendant,Parbhani,Maharashtra,6,14,0
108621,1215004,25,5,single,rented,no,Firefighter,Jalna,Maharashtra,5,10,0
108623,5203541,30,17,single,rented,no,Physician,Sangli-Miraj_&_Kupwad,Maharashtra,8,13,0
108644,1112644,23,16,single,rented,yes,Official,Navi_Mumbai,Maharashtra,6,10,1
108658,1990293,54,15,single,rented,no,Web_designer,Nagpur,Maharashtra,4,10,0
108664,2707807,35,12,single,rented,no,Civil_engineer,Ambarnath,Maharashtra,4,13,0
108675,7536082,29,1,single,rented,yes,Fashion_Designer,Bhiwandi,Maharashtra,1,11,0
108691,1832053,63,14,married,rented,yes,Secretary,Nashik,Maharashtra,7,14,0
108692,6239581,38,8,single,rented,yes,Air_traffic_controller,Thane,Maharashtra,8,13,1
108727,6875625,77,7,married,rented,no,Surveyor,Parbhani,Maharashtra,7,11,0
108760,6851175,23,14,single,rented,yes,Firefighter,Satara,Maharashtra,8,14,0
108761,2087528,66,2,single,rented,no,Surgeon,Ulhasnagar,Maharashtra,2,12,0
108783,2010564,71,16,single,rented,yes,Microbiologist,Malegaon,Maharashtra,3,12,0
108786,8035749,64,16,single,rented,no,Lawyer,Kalyan-Dombivli,Maharashtra,10,11,0
108790,9809512,61,5,single,owned,yes,Industrial_Engineer,Ahmednagar,Maharashtra,5,11,0
108792,3239090,68,17,single,owned,no,Comedian,Amravati,Maharashtra,13,11,0
108812,9266153,67,14,single,rented,no,Computer_hardware_engineer,Dhule,Maharashtra,9,11,0
108858,6381365,67,11,single,rented,no,Surveyor,Ulhasnagar,Maharashtra,4,12,0
108922,6457218,39,3,single,rented,yes,Army_officer,Mumbai,Maharashtra,3,11,0
108927,2740278,65,4,single,rented,no,Civil_engineer,Thane,Maharashtra,4,10,0
108933,8306987,66,0,single,rented,no,Statistician,Thane,Maharashtra,0,12,0
108944,6064204,62,14,married,rented,no,Lawyer,Thane,Maharashtra,10,10,0
108945,4054318,74,3,single,rented,no,Web_designer,Sangli-Miraj_&_Kupwad,Maharashtra,3,11,0
108954,3679290,25,9,single,rented,no,Psychologist,Pune,Maharashtra,6,11,0
108973,8729941,33,20,single,rented,no,Technical_writer,Satara,Maharashtra,11,11,0
108978,7921653,35,16,single,rented,no,Mechanical_engineer,Ichalkaranji,Maharashtra,6,14,0
108993,6381958,63,0,single,rented,yes,Politician,Thane,Maharashtra,0,12,0
109002,9238028,46,19,single,rented,no,Hotel_Manager,Latur,Maharashtra,3,14,0
109005,8978796,27,3,single,rented,no,Biomedical_Engineer,Ambarnath,Maharashtra,3,10,0
109012,7453204,59,13,single,rented,no,Librarian,Sangli-Miraj_&_Kupwad,Maharashtra,8,10,0
109053,7830578,43,15,married,rented,no,Web_designer,Panvel,Maharashtra,6,10,0
109055,9083499,77,19,single,rented,no,Psychologist,Ulhasnagar,Maharashtra,13,10,1
109061,4170819,59,18,single,rented,no,Surgeon,Solapur,Maharashtra,11,11,0
109080,7246361,55,19,single,rented,yes,Flight_attendant,Pimpri-Chinchwad,Maharashtra,3,10,0
109090,5311549,56,12,single,rented,no,Aviator,Dhule,Maharashtra,8,11,0
109097,1652825,65,0,single,rented,no,Technical_writer,Nagpur,Maharashtra,0,14,0
109098,6644494,61,9,single,rented,yes,Air_traffic_controller,Kalyan-Dombivli,Maharashtra,9,12,0
109107,5827839,43,1,single,rented,no,Computer_hardware_engineer,Ichalkaranji,Maharashtra,1,10,1
109109,9032196,68,11,single,rented,yes,Statistician,Solapur,Maharashtra,11,13,1
109119,9806306,78,15,single,rented,yes,Mechanical_engineer,Jalgaon,Maharashtra,4,12,0
109127,6816226,43,13,single,rented,yes,Drafter,Mumbai,Maharashtra,4,13,0
109135,8688710,47,1,single,rented,no,Technician,Mira-Bhayandar,Maharashtra,1,10,0
109164,8185066,45,0,single,rented,yes,Industrial_Engineer,Solapur,Maharashtra,0,12,0
109171,6578390,48,17,single,rented,no,Microbiologist,Malegaon,Maharashtra,4,13,0
109172,5090840,78,12,single,rented,no,Flight_attendant,Nagpur,Maharashtra,5,11,0
109198,921080,45,8,single,rented,no,Chartered_Accountant,Sangli-Miraj_&_Kupwad,Maharashtra,4,11,0
109199,2557697,59,18,single,rented,no,Graphic_Designer,Ichalkaranji,Maharashtra,8,14,0
109204,9047999,50,1,single,norent_noown,no,Surveyor,Satara,Maharashtra,1,14,0
109209,3835379,71,8,married,rented,no,Chef,Ahmednagar,Maharashtra,8,12,0
109218,6894894,27,7,single,rented,no,Librarian,Vasai-Virar,Maharashtra,7,13,0
109251,6925358,73,19,single,rented,no,Air_traffic_controller,Navi_Mumbai,Maharashtra,3,12,0
109258,3006135,59,18,single,rented,no,Chartered_Accountant,Solapur,Maharashtra,6,10,1
109272,652184,45,1,single,rented,no,Physician,Parbhani,Maharashtra,1,12,0
109273,2369392,59,17,single,rented,no,Statistician,Bhusawal,Maharashtra,13,14,0
109276,2607516,76,5,single,rented,yes,Analyst,Nanded,Maharashtra,5,11,1
109280,1043413,33,16,single,rented,no,Hotel_Manager,Satara,Maharashtra,8,13,1
109284,7716276,50,16,single,rented,no,Army_officer,Bhusawal,Maharashtra,13,12,1
109290,6073350,68,5,single,rented,no,Hotel_Manager,Pune,Maharashtra,5,14,1
109291,3054109,23,1,single,rented,yes,Technology_specialist,Panvel,Maharashtra,1,13,0
109325,2779765,45,11,single,rented,no,Air_traffic_controller,Malegaon,Maharashtra,4,13,0
109355,6641682,42,0,single,rented,no,Industrial_Engineer,Ulhasnagar,Maharashtra,0,10,1
109362,5618559,59,9,married,rented,no,Police_officer,Bhusawal,Maharashtra,9,10,0
109363,1291411,56,6,single,rented,no,Chef,Mira-Bhayandar,Maharashtra,6,11,0
109369,5082643,66,3,single,rented,yes,Graphic_Designer,Pimpri-Chinchwad,Maharashtra,3,13,0
109385,6430245,23,16,single,rented,yes,Comedian,Dhule,Maharashtra,11,11,0
109401,7310061,37,10,single,rented,no,Web_designer,Chandrapur,Maharashtra,6,11,1
109406,3648949,65,6,single,rented,yes,Artist,Satara,Maharashtra,6,11,1
109407,9504715,51,14,single,rented,yes,Consultant,Akola,Maharashtra,14,10,0
109415,6432970,53,20,single,rented,no,Police_officer,Jalna,Maharashtra,6,13,0
109416,1298588,67,8,single,rented,no,Mechanical_engineer,Navi_Mumbai,Maharashtra,8,14,0
109439,4358383,67,11,single,rented,yes,Drafter,Pune,Maharashtra,6,13,0
109445,6296539,30,19,single,owned,no,Psychologist,Kalyan-Dombivli,Maharashtra,3,10,0
109450,8953239,65,13,single,rented,no,Computer_operator,Ahmednagar,Maharashtra,3,10,0
109457,3797942,78,10,single,rented,no,Scientist,Satara,Maharashtra,7,14,0
109467,911309,69,12,single,rented,no,Flight_attendant,Nanded,Maharashtra,9,13,1
109471,1400828,69,9,single,rented,no,Politician,Sangli-Miraj_&_Kupwad,Maharashtra,9,10,0
109481,7058931,40,10,single,rented,no,Librarian,Ambarnath,Maharashtra,10,13,1
109485,4539410,35,5,single,owned,no,Software_Developer,Parbhani,Maharashtra,5,12,0
109497,3140751,21,2,single,rented,no,Technology_specialist,Parbhani,Maharashtra,2,10,0
109502,9578850,57,13,single,rented,no,Microbiologist,Amravati,Maharashtra,11,11,1
109541,3779002,57,8,single,rented,no,Graphic_Designer,Amravati,Maharashtra,8,14,1
109553,660630,70,1,single,rented,yes,Chartered_Accountant,Pune,Maharashtra,1,10,1
109565,2662346,27,17,single,rented,no,Engineer,Aurangabad,Maharashtra,8,11,0
109572,8901342,50,12,single,rented,no,Lawyer,Thane,Maharashtra,9,14,0
109579,8886565,68,14,single,rented,no,Industrial_Engineer,Dhule,Maharashtra,5,14,0
109585,2559472,39,10,single,rented,yes,Hotel_Manager,Ichalkaranji,Maharashtra,10,10,0
109587,5037199,77,14,single,rented,no,Web_designer,Ulhasnagar,Maharashtra,7,13,0
109591,9237595,53,6,single,rented,no,Librarian,Ambarnath,Maharashtra,5,11,0
109593,1222892,74,7,single,rented,yes,Politician,Jalgaon,Maharashtra,5,12,0
109605,7829891,67,20,single,rented,no,Army_officer,Nagpur,Maharashtra,9,11,0
109615,7757255,75,0,single,rented,no,Comedian,Kalyan-Dombivli,Maharashtra,0,14,0
109629,6754188,26,2,single,rented,yes,Web_designer,Mumbai,Maharashtra,2,14,0
109639,9744011,44,0,single,rented,yes,Web_designer,Dhule,Maharashtra,0,10,0
109644,5127014,76,0,married,rented,no,Mechanical_engineer,Ulhasnagar,Maharashtra,0,13,0
109649,2592581,62,20,single,rented,yes,Aviator,Jalna,Maharashtra,14,10,0
109655,7532651,49,15,married,rented,no,Comedian,Kalyan-Dombivli,Maharashtra,9,12,0
109659,2926684,35,1,single,rented,yes,Engineer,Kolhapur,Maharashtra,1,11,0
109666,98356,50,4,single,rented,yes,Politician,Malegaon,Maharashtra,4,13,1
109668,5950133,58,7,single,rented,no,Technical_writer,Malegaon,Maharashtra,7,10,0
109674,371671,34,6,single,rented,no,Statistician,Kalyan-Dombivli,Maharashtra,6,12,0
