Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
96129,3983449,70,12,single,rented,no,Architect,Rampur,Uttar_Pradesh,8,11,0
96149,5160725,46,16,single,rented,no,Hotel_Manager,Loni,Uttar_Pradesh,3,11,0
96152,8776828,78,10,single,rented,no,Statistician,Raebareli,Uttar_Pradesh,5,14,0
96153,9292764,47,0,single,owned,no,Surgeon,Jhansi,Uttar_Pradesh,0,12,0
96156,7667833,70,16,single,rented,no,Surgeon,Mau,Uttar_Pradesh,11,12,0
96162,9677982,32,15,single,rented,no,Statistician,Kanpur,Uttar_Pradesh,6,14,0
96169,3642033,32,17,single,rented,no,Financial_Analyst,Fatehpur,Uttar_Pradesh,7,11,0
96193,9936818,79,6,single,rented,no,Police_officer,Farrukhabad,Uttar_Pradesh,6,13,0
96201,8451218,74,1,single,rented,no,Financial_Analyst,Saharanpur,Uttar_Pradesh,1,12,0
96202,853458,78,19,single,owned,no,Economist,Kanpur,Uttar_Pradesh,12,12,0
96206,2162328,52,7,single,rented,no,Army_officer,Bahraich,Uttar_Pradesh,7,12,0
96219,2307642,72,12,single,rented,no,Chartered_Accountant,Bulandshahr,Uttar_Pradesh,12,13,0
96225,6987406,27,10,single,rented,no,Scientist,Agra,Uttar_Pradesh,8,11,0
96241,6877905,40,9,single,rented,yes,Lawyer,Bulandshahr,Uttar_Pradesh,7,11,0
96251,3952093,57,7,single,rented,no,Police_officer,Muzaffarnagar,Uttar_Pradesh,7,10,0
96257,4931330,22,14,single,rented,yes,Firefighter,Noida,Uttar_Pradesh,5,10,0
96263,765211,38,13,single,rented,yes,Mechanical_engineer,Jhansi,Uttar_Pradesh,4,12,0
96270,8714860,46,18,single,rented,no,Consultant,Fatehpur,Uttar_Pradesh,5,10,0
96275,2062048,50,3,single,rented,yes,Industrial_Engineer,Bareilly,Uttar_Pradesh,3,11,1
96277,4664922,24,12,single,rented,no,Biomedical_Engineer,Shahjahanpur,Uttar_Pradesh,12,14,0
96281,6691539,66,6,single,rented,no,Police_officer,Mau,Uttar_Pradesh,6,11,0
96284,3247184,70,17,single,rented,yes,Flight_attendant,Mirzapur,Uttar_Pradesh,13,10,0
96293,2212744,64,7,married,rented,no,Official,Sambhal,Uttar_Pradesh,7,10,0
96297,362328,25,14,single,rented,no,Design_Engineer,Raebareli,Uttar_Pradesh,8,12,0
96303,5053629,41,14,single,rented,no,Fashion_Designer,Bareilly,Uttar_Pradesh,10,12,0
96310,413950,37,14,single,rented,no,Magistrate,Bareilly,Uttar_Pradesh,6,11,0
96327,2807047,39,12,single,rented,yes,Technician,Orai,Uttar_Pradesh,5,11,0
96330,6495012,30,10,single,rented,no,Firefighter,Raebareli,Uttar_Pradesh,10,12,0
96333,6468679,60,3,single,rented,yes,Politician,Bareilly,Uttar_Pradesh,3,13,0
96355,3469743,78,17,single,rented,no,Mechanical_engineer,Ballia,Uttar_Pradesh,8,10,0
96365,9912721,57,14,single,rented,no,Chemical_engineer,Muzaffarnagar,Uttar_Pradesh,5,14,0
96373,8545933,49,12,single,rented,yes,Technician,Ballia,Uttar_Pradesh,4,14,0
96383,9213176,50,13,single,rented,no,Army_officer,Ghaziabad,Uttar_Pradesh,3,14,0
96399,9267569,48,11,single,rented,no,Dentist,Ghaziabad,Uttar_Pradesh,11,12,0
96400,3460313,77,18,single,rented,yes,Lawyer,Aligarh,Uttar_Pradesh,11,12,0
96405,1393491,71,13,married,rented,no,Technical_writer,Agra,Uttar_Pradesh,9,13,0
96407,5990216,38,5,single,rented,no,Secretary,Moradabad,Uttar_Pradesh,5,13,0
96442,6810041,76,3,single,rented,no,Firefighter,Jaunpur,Uttar_Pradesh,3,14,0
96451,5656977,24,1,single,rented,yes,Physician,Bahraich,Uttar_Pradesh,1,13,0
96464,2244337,26,6,single,rented,yes,Graphic_Designer,Moradabad,Uttar_Pradesh,6,12,0
96472,5155377,75,19,single,rented,yes,Industrial_Engineer,Orai,Uttar_Pradesh,5,12,0
96484,5250888,30,10,single,rented,no,Statistician,Raebareli,Uttar_Pradesh,10,13,0
96488,4137042,23,17,single,rented,yes,Artist,Bahraich,Uttar_Pradesh,8,12,0
96491,1655968,46,12,single,rented,no,Chartered_Accountant,Kanpur,Uttar_Pradesh,8,10,0
96494,8760061,30,19,single,rented,no,Mechanical_engineer,Mau,Uttar_Pradesh,12,14,0
96501,462027,45,3,single,rented,no,Artist,Hapur,Uttar_Pradesh,3,14,0
96505,5188656,67,19,single,rented,no,Physician,Mau,Uttar_Pradesh,6,12,0
96507,3392005,61,11,single,rented,no,Petroleum_Engineer,Amroha,Uttar_Pradesh,6,13,0
96508,8454331,61,3,married,rented,no,Technical_writer,Rampur,Uttar_Pradesh,3,11,0
96523,912294,62,12,single,rented,yes,Official,Meerut,Uttar_Pradesh,7,12,0
96526,7731278,33,12,married,rented,no,Flight_attendant,Sambhal,Uttar_Pradesh,11,13,0
96530,8753203,64,10,single,rented,yes,Official,Sambhal,Uttar_Pradesh,10,13,0
96541,3941355,71,14,married,rented,no,Geologist,Noida,Uttar_Pradesh,12,10,0
96555,8574834,43,12,married,rented,no,Civil_engineer,Bahraich,Uttar_Pradesh,12,11,0
96570,5502824,54,16,single,rented,yes,Civil_servant,Muzaffarnagar,Uttar_Pradesh,12,10,0
96575,7102815,30,13,single,rented,no,Army_officer,Muzaffarnagar,Uttar_Pradesh,13,13,0
96587,5675460,48,6,married,rented,no,Lawyer,Orai,Uttar_Pradesh,6,10,0
96594,389819,29,3,married,rented,no,Drafter,Rampur,Uttar_Pradesh,3,14,1
96596,7217848,23,3,single,rented,no,Official,Jhansi,Uttar_Pradesh,3,13,0
96611,9623497,42,7,single,rented,yes,Economist,Ballia,Uttar_Pradesh,7,10,0
96621,7273711,67,7,single,rented,no,Firefighter,Unnao,Uttar_Pradesh,7,10,0
96635,7555360,57,4,single,rented,no,Computer_hardware_engineer,Sambhal,Uttar_Pradesh,4,10,0
96646,7177631,70,14,single,rented,no,Official,Bareilly,Uttar_Pradesh,12,14,0
96651,4828285,60,12,single,rented,yes,Psychologist,Agra,Uttar_Pradesh,10,11,0
96663,5448587,39,1,single,rented,no,Aviator,Kanpur,Uttar_Pradesh,1,13,0
96671,4268171,60,1,single,rented,yes,Flight_attendant,Orai,Uttar_Pradesh,1,10,0
96690,3242214,29,3,single,rented,no,Fashion_Designer,Orai,Uttar_Pradesh,3,13,0
96692,1405492,49,2,single,rented,no,Civil_servant,"Khora,_Ghaziabad",Uttar_Pradesh,2,10,0
96705,7767461,65,6,single,owned,no,Fashion_Designer,Farrukhabad,Uttar_Pradesh,6,13,0
96708,7582947,64,20,married,rented,yes,Secretary,Hapur,Uttar_Pradesh,5,12,0
96709,1303701,34,20,single,rented,no,Psychologist,Firozabad,Uttar_Pradesh,3,13,0
96710,3057698,54,6,single,rented,no,Surgeon,Noida,Uttar_Pradesh,6,10,0
96714,2447892,22,16,married,rented,no,Technical_writer,Meerut,Uttar_Pradesh,6,10,0
96726,3957826,78,13,single,rented,no,Economist,Jhansi,Uttar_Pradesh,11,11,0
96730,53886,72,12,single,rented,yes,Design_Engineer,Jhansi,Uttar_Pradesh,12,10,0
96738,9627539,56,2,single,rented,yes,Designer,Varanasi,Uttar_Pradesh,2,13,0
96751,2087733,27,3,single,owned,no,Civil_servant,Amroha,Uttar_Pradesh,3,11,0
96790,5733421,22,1,single,rented,no,Software_Developer,Bareilly,Uttar_Pradesh,1,14,0
96793,4186842,58,9,single,rented,yes,Librarian,Raebareli,Uttar_Pradesh,5,13,0
96794,3259749,45,19,single,rented,no,Web_designer,Lucknow,Uttar_Pradesh,6,13,0
96800,7942966,51,6,single,rented,yes,Financial_Analyst,Ballia,Uttar_Pradesh,4,12,0
96802,8035027,42,16,single,rented,yes,Hotel_Manager,Unnao,Uttar_Pradesh,13,13,0
96805,1242747,43,14,single,rented,yes,Official,Kanpur,Uttar_Pradesh,12,11,0
96817,9705356,34,9,married,rented,no,Surgeon,Ghaziabad,Uttar_Pradesh,8,14,0
96818,8757398,31,6,single,rented,yes,Scientist,Raebareli,Uttar_Pradesh,6,14,0
96826,8808852,56,16,single,rented,no,Web_designer,Jhansi,Uttar_Pradesh,3,14,0
96830,5911221,53,4,single,rented,no,Librarian,Mirzapur,Uttar_Pradesh,4,11,0
96847,5523182,41,16,single,rented,yes,Police_officer,Shahjahanpur,Uttar_Pradesh,7,12,0
96854,1078962,34,16,single,rented,yes,Fashion_Designer,Jhansi,Uttar_Pradesh,11,11,0
96857,2814087,43,16,single,rented,yes,Analyst,Gorakhpur,Uttar_Pradesh,4,13,0
96891,9204815,52,2,single,rented,yes,Biomedical_Engineer,Meerut,Uttar_Pradesh,2,10,0
96906,8437491,22,2,single,rented,no,Industrial_Engineer,Etawah,Uttar_Pradesh,2,14,1
96925,8011850,48,14,single,rented,no,Consultant,Agra,Uttar_Pradesh,4,11,0
96935,1697857,27,16,single,rented,no,Chemical_engineer,Moradabad,Uttar_Pradesh,14,10,0
96950,1955424,28,7,single,rented,no,Software_Developer,Farrukhabad,Uttar_Pradesh,6,10,0
96979,2776169,27,16,single,rented,no,Flight_attendant,Mirzapur,Uttar_Pradesh,8,10,0
96982,474864,73,14,married,rented,no,Psychologist,Raebareli,Uttar_Pradesh,9,12,0
96991,5866909,41,15,single,rented,no,Firefighter,Bahraich,Uttar_Pradesh,14,10,0
96993,2909877,50,5,single,rented,yes,Secretary,Muzaffarnagar,Uttar_Pradesh,5,14,0
97011,485180,73,15,single,owned,yes,Technician,Mau,Uttar_Pradesh,3,13,0
97017,7275614,27,2,single,rented,no,Librarian,Jhansi,Uttar_Pradesh,2,14,0
97030,4209565,50,1,single,rented,no,Petroleum_Engineer,Varanasi,Uttar_Pradesh,1,14,1
97031,1861491,71,1,single,rented,yes,Comedian,Lucknow,Uttar_Pradesh,1,11,0
97032,2615443,61,11,single,rented,yes,Computer_hardware_engineer,Loni,Uttar_Pradesh,11,12,0
97033,5616939,66,3,single,rented,yes,Air_traffic_controller,Amroha,Uttar_Pradesh,3,11,0
97043,9338129,26,7,single,rented,no,Artist,Farrukhabad,Uttar_Pradesh,4,14,0
97046,728304,33,11,single,rented,yes,Dentist,"Khora,_Ghaziabad",Uttar_Pradesh,5,13,0
97058,510754,77,19,single,rented,no,Psychologist,Ghaziabad,Uttar_Pradesh,6,13,0
97072,5712282,59,1,married,rented,no,Economist,Noida,Uttar_Pradesh,1,12,0
97076,7567805,43,12,single,rented,yes,Dentist,Bulandshahr,Uttar_Pradesh,12,12,0
97105,4264991,53,6,single,rented,no,Secretary,Meerut,Uttar_Pradesh,6,12,0
97112,7990740,62,0,single,rented,no,Surgeon,Unnao,Uttar_Pradesh,0,12,0
97114,4062276,27,7,single,rented,no,Software_Developer,Jhansi,Uttar_Pradesh,7,12,0
97144,6260643,54,9,single,rented,no,Design_Engineer,Bulandshahr,Uttar_Pradesh,9,14,0
97145,9340860,46,11,married,rented,no,Aviator,"Khora,_Ghaziabad",Uttar_Pradesh,11,10,0
97189,9086933,55,7,single,rented,no,Air_traffic_controller,Saharanpur,Uttar_Pradesh,7,13,0
97215,8171432,69,8,single,owned,yes,Engineer,Aligarh,Uttar_Pradesh,6,10,0
97224,6178223,46,19,single,owned,yes,Architect,Kanpur,Uttar_Pradesh,11,13,0
97246,5898669,32,9,married,rented,no,Firefighter,Aligarh,Uttar_Pradesh,6,13,0
97257,6535026,79,18,single,rented,no,Design_Engineer,Farrukhabad,Uttar_Pradesh,12,11,0
97275,4759451,60,4,married,rented,no,Official,Meerut,Uttar_Pradesh,4,13,0
97278,8769550,23,13,single,rented,no,Computer_hardware_engineer,Ghaziabad,Uttar_Pradesh,9,10,0
97289,9397962,58,3,married,rented,no,Psychologist,Saharanpur,Uttar_Pradesh,3,14,0
97299,4392927,41,2,single,rented,no,Chemical_engineer,Mirzapur,Uttar_Pradesh,2,13,0
97305,4269729,70,8,single,rented,yes,Fashion_Designer,Unnao,Uttar_Pradesh,8,13,0
97313,4991059,39,11,single,rented,no,Magistrate,Jhansi,Uttar_Pradesh,11,14,0
97314,1013313,32,16,single,rented,no,Geologist,Bulandshahr,Uttar_Pradesh,10,12,0
97325,624985,47,11,single,rented,no,Software_Developer,Varanasi,Uttar_Pradesh,6,11,0
97330,2942291,50,11,single,owned,no,Financial_Analyst,Unnao,Uttar_Pradesh,4,11,0
97337,9352887,53,6,single,rented,yes,Technical_writer,Muzaffarnagar,Uttar_Pradesh,6,11,0
97359,2667227,76,6,single,rented,no,Official,"Khora,_Ghaziabad",Uttar_Pradesh,6,14,0
97362,5886958,60,16,single,rented,no,Analyst,Agra,Uttar_Pradesh,3,10,0
97364,7512179,55,13,single,rented,no,Physician,Kanpur,Uttar_Pradesh,11,14,0
97369,6305461,41,11,single,rented,yes,Air_traffic_controller,Mirzapur,Uttar_Pradesh,7,14,0
97370,7541730,23,2,single,rented,no,Psychologist,Amroha,Uttar_Pradesh,2,10,0
97381,5109740,39,6,single,rented,no,Flight_attendant,Kanpur,Uttar_Pradesh,6,14,0
97386,9693465,74,9,single,rented,no,Consultant,Loni,Uttar_Pradesh,5,12,0
97393,1882143,45,19,single,rented,yes,Magistrate,Farrukhabad,Uttar_Pradesh,4,14,0
97411,3426695,73,4,single,rented,no,Firefighter,Unnao,Uttar_Pradesh,4,14,0
97422,7583437,74,13,single,owned,yes,Web_designer,Etawah,Uttar_Pradesh,9,13,0
97431,2062343,40,15,married,rented,yes,Aviator,Ballia,Uttar_Pradesh,14,11,0
97436,9173731,47,3,single,rented,no,Petroleum_Engineer,Hapur,Uttar_Pradesh,3,12,0
97440,2183371,23,20,single,owned,no,Police_officer,Jhansi,Uttar_Pradesh,3,13,0
97442,8459716,79,1,single,rented,no,Graphic_Designer,Mau,Uttar_Pradesh,1,14,0
97444,4531094,41,6,single,rented,no,Magistrate,Unnao,Uttar_Pradesh,6,13,0
97452,568591,65,5,single,rented,no,Firefighter,Kanpur,Uttar_Pradesh,5,11,0
97457,9127290,22,11,single,rented,no,Web_designer,Ghaziabad,Uttar_Pradesh,3,14,0
97470,9348360,48,12,single,rented,yes,Financial_Analyst,Lucknow,Uttar_Pradesh,12,10,0
97473,4110066,43,0,single,rented,no,Designer,Amroha,Uttar_Pradesh,0,12,0
97495,4356905,62,2,single,norent_noown,yes,Scientist,Meerut,Uttar_Pradesh,2,13,0
97499,2542814,55,10,single,rented,no,Consultant,Moradabad,Uttar_Pradesh,8,11,0
97527,2791693,72,19,single,rented,no,Financial_Analyst,Muzaffarnagar,Uttar_Pradesh,6,10,0
97529,780090,55,9,single,norent_noown,no,Surveyor,Gorakhpur,Uttar_Pradesh,9,14,0
97530,103611,41,16,married,rented,no,Biomedical_Engineer,Aligarh,Uttar_Pradesh,10,14,0
97532,3589662,42,18,single,rented,yes,Technical_writer,Bareilly,Uttar_Pradesh,13,13,0
97541,4804358,79,19,single,rented,no,Statistician,Bareilly,Uttar_Pradesh,13,14,0
97550,8190070,61,9,single,rented,yes,Mechanical_engineer,Bareilly,Uttar_Pradesh,3,12,0
97554,1625328,49,19,single,rented,yes,Firefighter,Ballia,Uttar_Pradesh,9,12,0
97561,681770,28,5,single,rented,yes,Computer_operator,Agra,Uttar_Pradesh,5,14,0
97562,1760376,50,5,single,rented,no,Petroleum_Engineer,Raebareli,Uttar_Pradesh,5,12,0
97567,1904060,72,8,single,rented,no,Computer_operator,Meerut,Uttar_Pradesh,8,14,0
97571,527900,61,9,single,rented,yes,Economist,Meerut,Uttar_Pradesh,9,10,0
97580,4536797,69,8,single,rented,no,Consultant,Mathura,Uttar_Pradesh,4,11,0
97594,368667,48,2,married,rented,no,Computer_operator,Moradabad,Uttar_Pradesh,2,13,0
97611,4846957,75,2,single,rented,yes,Psychologist,Noida,Uttar_Pradesh,2,10,0
97623,7591621,41,6,single,owned,no,Artist,Jaunpur,Uttar_Pradesh,3,14,0
97626,9254833,63,13,single,rented,yes,Fashion_Designer,Sambhal,Uttar_Pradesh,10,10,0
97631,8893842,74,17,single,rented,yes,Dentist,Ghaziabad,Uttar_Pradesh,9,14,0
97643,133954,27,15,single,rented,no,Software_Developer,Sambhal,Uttar_Pradesh,11,13,0
97654,4070923,23,6,single,rented,yes,Economist,Aligarh,Uttar_Pradesh,6,11,0
97671,1578598,50,11,single,rented,no,Software_Developer,Mau,Uttar_Pradesh,11,11,0
97679,220528,72,18,married,rented,no,Technology_specialist,Hapur,Uttar_Pradesh,4,12,0
97687,3508614,32,11,single,rented,no,Economist,Jhansi,Uttar_Pradesh,8,13,0
97712,6814983,51,18,single,rented,no,Software_Developer,Ballia,Uttar_Pradesh,14,11,0
97713,340075,45,0,single,rented,no,Industrial_Engineer,Bulandshahr,Uttar_Pradesh,0,13,0
97715,4796189,51,16,single,rented,no,Fashion_Designer,Saharanpur,Uttar_Pradesh,12,12,0
97722,2940425,77,16,single,rented,yes,Drafter,Farrukhabad,Uttar_Pradesh,7,10,0
97731,2926477,78,19,single,rented,no,Physician,Firozabad,Uttar_Pradesh,3,10,0
97744,2608473,77,20,single,rented,no,Dentist,Muzaffarnagar,Uttar_Pradesh,6,13,0
97746,1810800,68,1,single,rented,no,Chartered_Accountant,Jaunpur,Uttar_Pradesh,1,14,0
97757,8056757,42,18,single,rented,no,Official,Unnao,Uttar_Pradesh,3,13,0
97768,7098940,60,5,single,rented,yes,Librarian,Aligarh,Uttar_Pradesh,5,11,0
97772,150879,77,0,single,norent_noown,yes,Lawyer,Rampur,Uttar_Pradesh,0,12,0
97774,7511735,59,1,married,rented,no,Librarian,Ghaziabad,Uttar_Pradesh,1,10,0
97789,2359192,57,1,single,rented,no,Chartered_Accountant,Lucknow,Uttar_Pradesh,1,14,0
97796,4954873,46,19,single,rented,no,Flight_attendant,Mau,Uttar_Pradesh,5,13,0
97797,2267190,52,15,single,rented,no,Computer_operator,Hapur,Uttar_Pradesh,9,11,0
97823,9500602,70,16,single,rented,no,Firefighter,Rampur,Uttar_Pradesh,14,13,0
97830,7648698,68,16,single,rented,yes,Psychologist,Jhansi,Uttar_Pradesh,13,10,0
97832,9099029,64,9,married,rented,yes,Chartered_Accountant,Bulandshahr,Uttar_Pradesh,7,10,0
97835,6389669,33,13,married,rented,no,Chartered_Accountant,Bareilly,Uttar_Pradesh,11,11,0
97855,4477660,30,0,married,rented,yes,Lawyer,Saharanpur,Uttar_Pradesh,0,14,0
97879,5186187,76,2,single,rented,no,Dentist,Shahjahanpur,Uttar_Pradesh,2,12,0
97881,1405890,34,2,single,owned,no,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,2,12,0
97890,1868963,73,16,single,rented,yes,Computer_hardware_engineer,"Khora,_Ghaziabad",Uttar_Pradesh,7,12,0
97912,5557295,29,2,single,rented,no,Politician,Varanasi,Uttar_Pradesh,2,13,0
97923,2979441,44,7,married,rented,yes,Aviator,Mathura,Uttar_Pradesh,7,12,0
97925,7677453,49,12,single,rented,yes,Financial_Analyst,Firozabad,Uttar_Pradesh,3,11,0
97927,7087601,68,4,single,rented,no,Flight_attendant,Farrukhabad,Uttar_Pradesh,4,12,0
97935,4642438,55,13,single,rented,no,Drafter,Kanpur,Uttar_Pradesh,13,14,0
97951,214045,54,14,single,rented,no,Air_traffic_controller,Mathura,Uttar_Pradesh,3,10,0
97974,9412724,57,0,single,rented,no,Consultant,Fatehpur,Uttar_Pradesh,0,14,0
97978,224204,51,9,single,norent_noown,no,Computer_hardware_engineer,Mathura,Uttar_Pradesh,8,10,0
97994,6174825,47,19,single,rented,no,Engineer,Rampur,Uttar_Pradesh,6,14,0
97998,8025541,53,9,married,rented,no,Chemical_engineer,Ghaziabad,Uttar_Pradesh,7,14,0
98000,1865410,50,3,single,rented,yes,Technology_specialist,Ghaziabad,Uttar_Pradesh,3,10,0
98005,1728444,66,10,single,rented,yes,Magistrate,Jhansi,Uttar_Pradesh,10,13,0
98014,6165156,28,7,married,owned,no,Chef,Farrukhabad,Uttar_Pradesh,7,13,0
98026,6372556,39,10,single,rented,yes,Graphic_Designer,Fatehpur,Uttar_Pradesh,3,13,0
98040,3654298,78,18,single,rented,yes,Industrial_Engineer,Lucknow,Uttar_Pradesh,5,10,0
98048,749226,67,4,single,rented,yes,Hotel_Manager,Saharanpur,Uttar_Pradesh,4,10,0
98051,702863,77,10,single,rented,no,Civil_engineer,Orai,Uttar_Pradesh,9,14,0
98062,4816663,40,18,single,rented,no,Architect,Amroha,Uttar_Pradesh,3,14,0
98068,4072094,39,9,single,rented,no,Graphic_Designer,Farrukhabad,Uttar_Pradesh,9,14,0
98069,6197216,69,2,single,rented,no,Analyst,Agra,Uttar_Pradesh,2,13,0
98082,4707147,27,10,single,rented,no,Secretary,Raebareli,Uttar_Pradesh,4,10,0
98089,8087598,44,18,single,rented,no,Chef,Noida,Uttar_Pradesh,14,11,0
98095,9543987,50,13,single,rented,no,Design_Engineer,Agra,Uttar_Pradesh,11,14,0
98102,2408696,26,11,single,rented,no,Graphic_Designer,Varanasi,Uttar_Pradesh,11,11,0
98108,7808637,65,13,married,rented,no,Consultant,Sambhal,Uttar_Pradesh,7,10,0
98116,8049089,60,18,single,rented,no,Aviator,Noida,Uttar_Pradesh,5,12,0
98127,2453112,34,6,single,rented,no,Microbiologist,Rampur,Uttar_Pradesh,6,14,0
98131,4508919,59,6,single,rented,yes,Artist,"Khora,_Ghaziabad",Uttar_Pradesh,6,14,0
98134,2854227,57,3,single,rented,no,Aviator,Mau,Uttar_Pradesh,3,13,0
98170,1551042,70,18,single,rented,no,Official,Bahraich,Uttar_Pradesh,13,13,0
98188,5904431,75,6,single,rented,yes,Chemical_engineer,Bulandshahr,Uttar_Pradesh,6,12,0
98193,7794515,51,2,single,rented,no,Web_designer,Kanpur,Uttar_Pradesh,2,11,0
98203,7231280,27,0,single,rented,yes,Civil_engineer,Bareilly,Uttar_Pradesh,0,10,0
98212,6381899,68,7,single,rented,yes,Financial_Analyst,Bahraich,Uttar_Pradesh,4,13,0
98217,6258651,24,18,single,rented,no,Surveyor,Orai,Uttar_Pradesh,4,11,0
98219,6881187,23,18,single,rented,no,Technical_writer,Etawah,Uttar_Pradesh,11,10,0
98229,8757417,69,5,single,rented,yes,Statistician,Jaunpur,Uttar_Pradesh,5,10,0
98235,4739684,34,18,single,rented,no,Physician,Bulandshahr,Uttar_Pradesh,10,13,0
98240,710851,21,19,single,rented,yes,Psychologist,Noida,Uttar_Pradesh,14,12,0
98242,1500447,75,13,married,rented,no,Artist,Jaunpur,Uttar_Pradesh,13,12,0
98243,9224297,69,19,married,owned,yes,Designer,Bahraich,Uttar_Pradesh,11,14,0
98245,7524377,76,19,single,rented,no,Financial_Analyst,Rampur,Uttar_Pradesh,5,13,0
98265,6660597,40,2,single,rented,yes,Mechanical_engineer,Fatehpur,Uttar_Pradesh,2,14,0
98274,9506126,30,12,single,owned,no,Economist,Mau,Uttar_Pradesh,12,13,0
98284,1659351,37,12,married,rented,yes,Industrial_Engineer,Agra,Uttar_Pradesh,12,11,0
98295,3805380,31,15,single,rented,no,Flight_attendant,Firozabad,Uttar_Pradesh,6,12,0
98303,8237019,76,8,single,rented,yes,Hotel_Manager,Unnao,Uttar_Pradesh,8,12,0
98308,2493344,37,7,single,rented,yes,Consultant,Fatehpur,Uttar_Pradesh,6,12,0
98320,6357644,37,5,single,rented,no,Surgeon,Raebareli,Uttar_Pradesh,5,12,0
98321,8092590,42,4,single,rented,no,Industrial_Engineer,Shahjahanpur,Uttar_Pradesh,4,11,0
98330,5338690,47,13,single,rented,no,Civil_servant,Bareilly,Uttar_Pradesh,13,11,0
98346,8001918,41,5,single,rented,no,Economist,Bulandshahr,Uttar_Pradesh,5,14,0
98347,1818095,30,1,married,rented,no,Graphic_Designer,Amroha,Uttar_Pradesh,1,11,0
98350,4468065,45,15,single,rented,no,Mechanical_engineer,Agra,Uttar_Pradesh,6,10,0
98375,4069436,67,6,single,rented,yes,Design_Engineer,Ballia,Uttar_Pradesh,5,13,0
98378,2915711,53,7,married,rented,no,Technical_writer,Amroha,Uttar_Pradesh,7,14,0
98382,3685843,77,15,single,norent_noown,no,Computer_hardware_engineer,Bareilly,Uttar_Pradesh,8,13,0
98385,4871299,40,16,single,rented,no,Biomedical_Engineer,Bareilly,Uttar_Pradesh,6,13,0
98397,6006615,62,19,single,rented,no,Biomedical_Engineer,Orai,Uttar_Pradesh,12,12,0
98415,1960176,67,20,single,rented,yes,Surgeon,Agra,Uttar_Pradesh,8,11,0
98416,8440210,79,18,single,rented,no,Politician,Meerut,Uttar_Pradesh,5,10,0
98424,4167093,77,18,single,owned,no,Chartered_Accountant,Farrukhabad,Uttar_Pradesh,13,12,0
98431,6028273,70,6,single,rented,yes,Web_designer,Meerut,Uttar_Pradesh,6,14,0
98435,3871972,26,10,single,rented,no,Engineer,Lucknow,Uttar_Pradesh,10,10,0
98450,8097859,46,10,single,rented,no,Technology_specialist,Mau,Uttar_Pradesh,10,10,0
98473,6640784,35,10,single,rented,yes,Psychologist,Bahraich,Uttar_Pradesh,5,12,0
98491,6420146,57,19,single,rented,yes,Statistician,Ghaziabad,Uttar_Pradesh,9,13,0
98493,8615779,51,20,married,rented,yes,Biomedical_Engineer,Aligarh,Uttar_Pradesh,6,14,0
98494,9390849,25,10,married,rented,yes,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,10,13,0
98496,7245269,37,19,single,rented,no,Surgeon,Agra,Uttar_Pradesh,10,12,0
98504,3483388,47,6,single,rented,no,Technician,Amroha,Uttar_Pradesh,6,13,0
98506,2882498,34,0,married,rented,no,Chemical_engineer,Fatehpur,Uttar_Pradesh,0,13,0
98519,865416,64,17,single,rented,no,Fashion_Designer,Rampur,Uttar_Pradesh,10,12,0
98540,9264415,51,10,single,rented,yes,Physician,"Khora,_Ghaziabad",Uttar_Pradesh,10,11,0
98544,1500230,33,1,single,rented,yes,Designer,Farrukhabad,Uttar_Pradesh,1,13,0
98551,3412117,76,3,single,rented,yes,Drafter,Jaunpur,Uttar_Pradesh,3,14,0
98562,5875578,54,4,single,rented,yes,Technician,Orai,Uttar_Pradesh,4,14,0
98563,9299383,56,15,single,rented,no,Mechanical_engineer,Shahjahanpur,Uttar_Pradesh,8,12,0
98564,3006454,24,11,single,norent_noown,no,Comedian,Unnao,Uttar_Pradesh,11,11,0
98569,4547051,45,11,single,rented,no,Hotel_Manager,Fatehpur,Uttar_Pradesh,8,10,0
98572,6650713,72,8,single,rented,no,Librarian,Bulandshahr,Uttar_Pradesh,8,11,0
98574,6387025,34,20,single,rented,no,Design_Engineer,Kanpur,Uttar_Pradesh,9,11,0
98578,7861257,39,7,single,rented,yes,Magistrate,Rampur,Uttar_Pradesh,7,11,0
98596,924892,27,6,single,rented,no,Air_traffic_controller,Farrukhabad,Uttar_Pradesh,6,12,0
98598,4281675,65,15,single,rented,no,Mechanical_engineer,Loni,Uttar_Pradesh,6,11,0
98607,6634248,34,12,single,rented,no,Comedian,Moradabad,Uttar_Pradesh,9,13,0
98618,8801121,26,0,single,rented,yes,Technology_specialist,Bulandshahr,Uttar_Pradesh,0,10,0
98626,7363274,70,9,married,rented,no,Drafter,Shahjahanpur,Uttar_Pradesh,5,14,0
98656,9804751,59,3,single,rented,no,Financial_Analyst,Ballia,Uttar_Pradesh,3,11,0
98657,5131419,26,2,single,rented,no,Civil_engineer,Varanasi,Uttar_Pradesh,2,10,0
98667,7936020,24,18,single,rented,no,Web_designer,Sambhal,Uttar_Pradesh,5,12,0
98669,3055894,68,3,single,rented,no,Firefighter,Bahraich,Uttar_Pradesh,3,12,0
98671,2431771,24,10,married,rented,no,Civil_engineer,Muzaffarnagar,Uttar_Pradesh,10,12,0
